Feature ID	Taxon	Confidence
b3bbec8de9dac70eec516798846f710b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Solobacterium; s__Solobacterium_moorei	0.9636871627621889
93c5b77a97450c400370122278a945c0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.999002948760923
f814add290db8a4f12bec2f341d4ea1b	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus_salivarius	0.708978482819911
31f8b81d2378225a5d9e2476be39c14f	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Rothia	0.9999997888882358
cac7b5ea6e39158873e87dda37a4dc4e	d__Bacteria; p__Synergistota; c__Synergistia; o__Synergistales; f__Synergistaceae; g__Fretibacterium	0.9999999734313063
70dc460bc6f51aa770e39a9db5dfc378	d__Bacteria; p__Firmicutes; c__Negativicutes; o__Veillonellales-Selenomonadales; f__Veillonellaceae; g__Veillonella; s__Veillonella_sp.	0.8314483863318269
1273f2fbe6e36424ee5dfaa6fb99378c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.9988681579094956
388b35be5f3e0a17d727af54fa888444	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia	0.9999999999994262
f527d638189914f68ce544cc53f495df	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__Neisseria	0.9993963042287063
9767c347276f5f8aa5f34195d8897f35	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Oribacterium	0.9999998831655418
a798d6ee09d285dfa899707ba91206c4	d__Bacteria; p__Firmicutes; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae; g__Lachnoanaerobaculum	0.9999998761768194
72172585150a286dac069a9f4c9e30bd	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella_melaninogenica	0.7769562060936415
e108eca1d7b53d6c57f001733e95bcaa	d__Bacteria; p__Campilobacterota; c__Campylobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__Campylobacter_ureolyticus	0.9996943506880571
5dd1f6172301c13cf987ac6727a25c8d	d__Bacteria; p__Spirochaetota; c__Spirochaetia; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__Treponema_medium	0.9641585168591816
54108d416defc86947b3f4d031261896	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales	0.9999994081222103
6a93fa50e8551fef50b0e7cd45bace58	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__uncultured; s__uncultured_bacterium	0.9986443608771813
